trade_date,open,high,low,close,volume,turnover_rate
2024-07-15,37.64,38.02,37.52,37.57,354848.0,
2024-07-16,37.04,37.15,35.72,36.23,939985.0,
2024-07-17,36.29,37.46,36.29,37.33,778406.0,
2024-07-18,37.23,37.68,37.0,37.41,513624.0,
2024-07-19,37.41,38.19,37.24,38.07,610775.0,
2024-07-22,38.14,38.26,37.68,38.04,440562.0,
2024-07-23,38.0,38.27,37.82,37.83,459790.0,
2024-07-24,37.84,38.07,37.39,37.6,386095.0,
2024-07-25,37.53,37.86,37.27,37.61,440474.0,
2024-07-26,37.67,38.22,37.27,37.61,510378.0,
2024-07-29,37.6,38.15,37.53,37.84,305650.0,
2024-07-30,37.8,37.97,37.58,37.85,296922.0,
2024-07-31,37.86,39.12,37.77,39.08,580878.0,
2024-08-01,38.94,39.37,38.78,39.03,325140.0,
2024-08-02,38.75,38.93,38.22,38.34,331373.0,
2024-08-05,38.22,39.06,38.21,38.52,430509.0,
2024-08-06,38.89,39.0,37.16,37.42,634343.0,
2024-08-07,37.44,37.63,37.2,37.22,299781.0,
2024-08-08,37.27,37.67,36.93,37.34,236432.0,
2024-08-09,37.51,37.76,37.13,37.13,261785.0,
2024-08-12,37.05,37.25,36.83,37.14,152199.0,
2024-08-13,37.14,37.33,37.03,37.3,166506.0,
2024-08-14,37.33,37.46,37.01,37.01,206504.0,
2024-08-15,37.03,38.19,36.74,37.84,534167.0,
2024-08-16,37.84,38.27,37.77,38.13,269574.0,
2024-08-19,38.13,38.69,38.11,38.59,287912.0,
2024-08-20,38.67,38.69,38.22,38.44,293763.0,
2024-08-21,38.5,38.6,37.93,38.49,236174.0,
2024-08-22,38.48,38.77,38.16,38.23,304977.0,
2024-08-23,38.56,39.98,38.45,39.87,994234.0,
2024-08-26,39.98,40.16,39.57,39.87,475806.0,
2024-08-27,39.8,40.07,39.48,39.67,339647.0,
2024-08-28,39.76,39.9,39.45,39.71,348395.0,
2024-08-29,39.7,40.08,38.98,39.14,476945.0,
2024-08-30,39.23,41.05,39.23,40.55,1100006.0,
2024-09-02,40.4,40.69,39.97,39.97,513171.0,
2024-09-03,40.13,40.14,39.6,39.73,368220.0,
2024-09-04,39.74,40.16,38.97,39.16,409949.0,
2024-09-05,39.15,40.03,39.13,39.94,466511.0,
2024-09-06,39.94,40.5,39.68,39.77,390258.0,
2024-09-09,39.6,39.77,39.07,39.2,401725.0,
2024-09-10,39.27,39.57,38.81,39.18,293656.0,
2024-09-11,39.16,39.44,38.89,39.04,274074.0,
2024-09-12,39.25,39.29,38.34,39.12,410839.0,
2024-09-13,39.08,39.92,39.02,39.41,344396.0,
2024-09-18,39.52,40.31,39.45,40.22,432638.0,
2024-09-19,40.24,40.62,39.84,40.55,466500.0,
2024-09-20,40.5,40.81,40.26,40.67,532924.0,
2024-09-23,40.65,40.92,40.38,40.61,295240.0,
2024-09-24,41.12,43.02,40.99,43.02,1208992.0,
2024-09-25,44.12,44.72,43.77,43.88,1382985.0,
2024-09-26,44.11,46.96,43.72,46.94,1637653.0,
2024-09-27,48.42,48.68,47.22,48.42,1394877.0,
2024-09-30,51.0,53.61,50.92,53.61,2621254.0,
2024-10-08,59.32,59.32,55.62,58.25,3961043.0,
2024-10-09,56.52,56.52,52.17,52.22,2855096.0,
2024-10-10,53.15,57.11,52.83,55.02,2226730.0,
2024-10-11,54.32,56.38,53.55,54.06,1312124.0,
2024-10-14,54.91,55.76,54.07,55.19,1177738.0,
2024-10-15,55.1,55.8,53.61,53.71,1027900.0,
2024-10-16,53.3,54.35,53.13,53.9,855016.0,
2024-10-17,54.42,55.32,53.49,53.52,783575.0,
2024-10-18,53.53,55.8,52.2,54.63,1494662.0,
2024-10-21,54.85,54.92,53.63,54.35,875313.0,
2024-10-22,54.25,55.65,54.03,54.51,846011.0,
2024-10-23,54.65,56.75,54.35,55.76,1191927.0,
2024-10-24,55.35,55.93,55.08,55.55,512730.0,
2024-10-25,55.46,55.93,55.01,55.15,539445.0,
2024-10-28,55.23,55.51,54.53,54.95,578810.0,
2024-10-29,54.95,55.91,54.89,55.08,620100.0,
2024-10-30,54.94,55.36,53.13,53.42,907479.0,
2024-10-31,53.41,54.25,52.85,53.37,757630.0,
2024-11-01,53.6,54.45,53.45,53.6,650139.0,
2024-11-04,53.62,54.42,53.38,54.42,530740.0,
2024-11-05,54.27,56.33,53.73,56.2,1201144.0,
2024-11-06,56.34,56.5,54.4,54.94,1262518.0,
2024-11-07,54.45,58.45,54.35,58.29,1864263.0,
2024-11-08,58.65,58.94,56.46,56.57,1322990.0,
2024-11-11,55.58,55.97,54.97,55.85,917160.0,
2024-11-12,55.85,56.42,54.33,54.46,962893.0,
2024-11-13,54.15,54.95,54.07,54.64,618245.0,
2024-11-14,54.64,55.54,54.35,54.45,663232.0,
2024-11-15,54.35,54.93,53.25,53.25,780597.0,
2024-11-18,53.55,54.61,52.83,53.21,684296.0,
2024-11-19,53.45,53.57,52.55,53.06,528193.0,
2024-11-20,53.07,53.25,52.65,52.91,469971.0,
2024-11-21,52.94,53.12,52.57,52.94,410245.0,
2024-11-22,52.92,52.92,50.45,50.48,1006808.0,
2024-11-25,50.45,50.7,49.59,50.02,702698.0,
2024-11-26,49.95,50.72,49.82,50.5,407618.0,
2024-11-27,50.51,51.05,50.24,51.0,444464.0,
2024-11-28,51.02,51.44,50.28,50.62,425502.0,
2024-11-29,50.6,51.87,50.49,50.7,563571.0,
2024-12-02,50.65,51.68,50.63,51.46,449606.0,
2024-12-03,51.3,52.06,51.0,51.88,470058.0,
2024-12-04,51.63,51.79,51.16,51.38,381887.0,
2024-12-05,51.14,51.5,50.94,51.13,295889.0,
2024-12-06,51.24,53.14,51.23,52.57,789837.0,
2024-12-09,52.4,52.75,51.9,52.28,510463.0,
2024-12-10,54.35,54.63,52.95,53.07,1000984.0,
2024-12-11,53.06,53.38,52.33,52.35,504784.0,
2024-12-12,52.41,53.3,52.15,53.03,526336.0,
2024-12-13,52.65,52.66,51.13,51.19,887096.0,
2024-12-16,51.16,51.44,50.38,50.57,658592.0,
2024-12-17,50.35,50.92,50.19,50.46,537694.0,
2024-12-18,50.78,51.13,50.33,50.39,504461.0,
2024-12-19,50.05,50.39,49.8,50.34,405496.0,
2024-12-20,50.34,50.68,49.97,50.07,461965.0,
2024-12-23,50.07,50.93,50.07,50.55,555505.0,
2024-12-24,50.53,51.28,50.45,51.23,495609.0,
2024-12-25,51.26,51.76,51.02,51.35,417399.0,
2024-12-26,51.34,51.39,50.81,50.9,379222.0,
2024-12-27,50.9,51.2,50.16,50.72,537757.0,
2024-12-30,50.67,51.35,50.66,51.35,533438.0,
2024-12-31,51.24,51.47,50.1,50.1,677118.0,
2025-01-02,50.15,50.18,47.84,48.16,948579.0,
2025-01-03,48.45,48.54,47.53,47.75,551352.0,
2025-01-06,48.0,48.07,47.28,47.79,413490.0,
2025-01-07,47.64,47.81,47.26,47.62,392787.0,
2025-01-08,47.63,48.03,47.0,47.75,510383.0,
2025-01-09,47.71,47.86,47.25,47.26,400821.0,
2025-01-10,47.27,47.53,46.35,46.4,522704.0,
2025-01-13,45.93,46.25,45.55,46.04,511393.0,
2025-01-14,46.04,47.03,45.95,46.81,615774.0,
2025-01-15,46.7,47.11,46.36,46.56,458029.0,
2025-01-16,46.75,47.2,46.38,46.7,415761.0,
2025-01-17,46.55,47.02,46.22,46.83,460747.0,
2025-01-20,47.17,47.75,47.11,47.26,491736.0,
2025-01-21,47.65,47.84,47.11,47.35,409951.0,
2025-01-22,47.17,47.37,46.3,46.4,530780.0,
2025-01-23,47.27,48.9,47.23,47.82,969105.0,
2025-01-24,47.63,48.82,47.55,48.31,616779.0,
2025-01-27,48.48,49.07,48.26,48.3,524547.0,
2025-02-05,48.43,48.45,47.12,47.17,583072.0,
2025-02-06,47.18,47.95,47.13,47.7,415037.0,
2025-02-07,47.63,48.89,47.29,48.33,725812.0,
2025-02-10,48.34,48.81,48.25,48.35,431815.0,
2025-02-11,48.65,48.69,47.82,47.97,381844.0,
2025-02-12,47.97,48.57,47.63,48.53,446994.0,
2025-02-13,48.37,49.23,48.26,48.47,590363.0,
2025-02-14,48.44,49.31,48.25,49.15,599772.0,
2025-02-17,49.28,49.83,48.86,49.29,625710.0,
2025-02-18,49.12,49.63,48.65,48.76,650082.0,
2025-02-19,48.64,49.28,48.47,48.9,464426.0,
2025-02-20,48.68,48.76,48.11,48.23,515385.0,
2025-02-21,48.44,48.95,47.91,48.65,668761.0,
2025-02-24,48.65,49.93,48.5,49.45,835823.0,
2025-02-25,48.95,49.55,48.3,48.43,642429.0,
2025-02-26,48.55,49.23,48.48,49.07,536578.0,
2025-02-27,49.23,49.25,48.57,49.07,547240.0,
2025-02-28,48.85,49.1,47.83,47.83,805268.0,
2025-03-03,48.0,48.27,47.51,47.78,423161.0,
2025-03-04,47.53,47.74,47.45,47.53,372432.0,
2025-03-05,47.63,48.0,47.46,47.83,455072.0,
2025-03-06,48.22,49.38,47.98,49.09,1045821.0,
2025-03-07,49.05,49.29,48.77,48.95,481479.0,
2025-03-10,48.96,49.11,48.23,48.7,611283.0,
2025-03-11,48.16,48.95,48.05,48.95,529147.0,
2025-03-12,48.95,49.05,48.46,48.6,470578.0,
2025-03-13,48.6,49.0,48.38,48.59,411448.0,
2025-03-14,48.78,51.34,48.66,50.92,1502449.0,
2025-03-17,50.92,51.07,50.55,50.83,605172.0,
2025-03-18,51.15,51.64,51.09,51.21,587740.0,
2025-03-19,51.13,51.75,51.02,51.52,509874.0,
2025-03-20,51.5,51.51,49.68,49.94,1140723.0,
2025-03-21,49.85,50.11,49.13,49.2,795715.0,
2025-03-24,49.27,49.73,49.27,49.58,508657.0,
2025-03-25,49.6,49.66,49.27,49.41,344402.0,
2025-03-26,49.43,49.54,49.17,49.17,403995.0,
2025-03-27,49.16,49.9,48.98,49.51,432169.0,
2025-03-28,49.65,49.82,49.3,49.41,353664.0,
2025-03-31,49.35,49.7,48.84,49.08,468390.0,
2025-04-01,49.05,49.31,48.86,49.07,394321.0,
2025-04-02,49.03,49.41,48.98,49.31,283274.0,
2025-04-03,48.84,49.45,48.83,48.93,373348.0,
2025-04-07,46.75,47.22,44.45,46.01,1727558.0,
2025-04-08,46.0,46.71,45.55,46.71,1117530.0,
2025-04-09,46.25,46.7,45.81,46.38,737907.0,
2025-04-10,46.81,47.25,46.66,46.93,657915.0,
2025-04-11,46.93,46.99,46.43,46.8,450121.0,
2025-04-14,47.05,47.3,46.89,46.93,387484.0,
2025-04-15,46.93,47.42,46.71,47.28,407762.0,
2025-04-16,47.17,47.62,46.85,47.33,467924.0,
2025-04-17,47.14,47.73,47.03,47.61,377043.0,
2025-04-18,47.5,48.11,47.4,47.89,338811.0,
2025-04-21,47.85,48.06,47.65,47.73,263784.0,
2025-04-22,47.65,48.24,47.57,48.02,355098.0,
2025-04-23,48.21,48.4,47.91,48.15,298773.0,
2025-04-24,48.15,48.93,48.15,48.67,423839.0,
2025-04-25,48.69,49.04,48.67,48.78,368499.0,
2025-04-28,47.87,48.79,47.48,48.66,518666.0,
2025-04-29,48.62,49.09,48.31,48.45,337540.0,
2025-04-30,48.55,49.0,48.13,48.16,377944.0,
2025-05-06,48.45,48.6,48.0,48.25,391512.0,
2025-05-07,48.87,49.08,48.48,48.63,420640.0,
2025-05-08,48.46,49.8,48.35,49.41,671350.0,
2025-05-09,49.36,49.61,49.2,49.2,290709.0,
2025-05-12,49.68,50.2,49.45,50.05,577372.0,
2025-05-13,50.24,50.24,49.7,49.91,403920.0,
2025-05-14,49.9,52.63,49.79,52.14,1577230.0,
2025-05-15,51.84,52.25,51.55,51.7,569303.0,
2025-05-16,51.5,51.89,50.83,50.84,466130.0,
2025-05-19,50.74,51.18,50.65,50.75,324266.0,
2025-05-20,50.9,51.63,50.85,51.13,352669.0,
2025-05-21,51.15,51.85,51.15,51.3,333066.0,
2025-05-22,51.21,51.44,50.98,51.29,240658.0,
2025-05-23,51.26,51.91,50.62,50.68,430491.0,
2025-05-26,50.61,51.6,50.45,50.85,388130.0,
2025-05-27,50.85,51.31,50.75,50.85,255725.0,
2025-05-28,50.85,51.14,50.57,50.74,261698.0,
2025-05-29,50.75,51.28,50.54,50.97,348683.0,
2025-05-30,50.82,51.14,50.3,50.73,417239.0,
2025-06-03,50.66,51.56,50.45,51.3,453738.0,
2025-06-04,51.06,51.6,51.06,51.21,430897.0,
2025-06-05,51.22,51.63,51.11,51.44,419100.0,
2025-06-06,51.45,51.57,50.8,50.86,408553.0,
2025-06-09,51.0,51.39,50.95,51.17,397887.0,
2025-06-10,51.16,51.55,50.76,50.88,467079.0,
2025-06-11,50.85,52.1,50.85,51.91,681830.0,
2025-06-12,51.75,52.78,51.48,52.26,589999.0,
2025-06-13,52.28,52.35,51.73,51.93,480229.0,
2025-06-16,51.78,52.03,51.51,51.77,496771.0,
2025-06-17,51.75,51.96,51.39,51.68,506289.0,
2025-06-18,51.63,51.73,50.75,51.26,469364.0,
2025-06-19,51.14,51.25,50.57,50.65,401881.0,
2025-06-20,50.64,52.31,50.64,52.19,847430.0,
2025-06-23,51.95,52.7,51.71,52.55,614705.0,
2025-06-24,52.66,54.42,52.65,54.24,1040798.0,
2025-06-25,54.25,55.45,54.03,55.33,1046131.0,
2025-06-26,55.24,55.53,54.92,55.03,500740.0,
2025-06-27,55.03,55.58,54.06,54.41,667632.0,
2025-06-30,54.55,55.0,54.18,54.53,564782.0,
2025-07-01,54.71,54.94,54.35,54.75,352746.0,
2025-07-02,54.75,55.06,54.4,54.86,395629.0,
2025-07-03,54.95,55.25,54.71,54.85,325101.0,
2025-07-04,54.75,56.44,54.48,55.62,654544.0,
2025-07-07,55.64,55.85,55.11,55.48,321763.0,
2025-07-08,55.45,55.83,55.16,55.5,343460.0,
2025-07-09,55.5,55.83,54.93,54.95,395463.0,
2025-07-10,54.95,56.63,54.86,56.18,828882.0,
2025-07-11,56.05,58.07,56.01,56.76,1076429.0,
2025-07-14,56.74,57.29,56.62,56.62,449058.0,
2025-07-15,56.8,57.01,56.03,56.15,441726.0,
2025-07-16,56.22,56.29,55.26,55.88,481825.0,
2025-07-17,55.75,56.11,55.73,55.86,277123.0,
2025-07-18,56.0,56.5,55.91,56.12,436240.0,
2025-07-21,56.2,56.8,55.95,56.24,466733.0,
2025-07-22,56.24,56.25,55.15,55.75,695203.0,
2025-07-23,55.89,57.43,55.86,57.05,869407.0,
2025-07-24,57.02,58.05,56.76,57.69,707737.0,
2025-07-25,57.35,57.6,56.87,57.13,508335.0,
2025-07-28,57.25,59.25,57.25,59.14,1221217.0,
2025-07-29,59.11,59.33,58.42,58.54,566092.0,
2025-07-30,58.53,60.38,58.4,59.76,921993.0,
2025-07-31,59.46,59.55,57.43,57.74,827601.0,
2025-08-01,57.73,58.11,57.13,57.25,488786.0,
2025-08-04,57.15,57.39,56.9,57.26,360078.0,
2025-08-05,57.35,58.46,57.25,58.19,482956.0,
2025-08-06,58.19,58.69,57.87,58.11,324469.0,
2025-08-07,58.16,58.51,57.58,57.93,327972.0,
2025-08-08,57.93,57.95,57.27,57.59,397933.0,
2025-08-11,57.82,58.19,57.52,57.52,431869.0,
2025-08-12,57.52,58.12,57.52,57.8,426985.0,
2025-08-13,57.97,58.45,57.51,57.66,728453.0,
2025-08-14,57.85,59.65,57.82,58.67,1022768.0,
2025-08-15,58.65,59.5,58.05,58.85,892968.0,
2025-08-18,58.97,59.4,58.39,58.39,957263.0,
2025-08-19,58.82,59.23,57.13,57.25,954810.0,
2025-08-20,57.14,58.25,56.74,58.25,762725.0,
2025-08-21,58.25,59.01,57.96,58.67,574601.0,
2025-08-22,58.56,59.56,58.49,59.55,780974.0,
2025-08-25,59.65,60.1,59.16,60.05,670113.0,
2025-08-26,59.95,60.05,59.5,59.57,491986.0,
2025-08-27,59.43,59.5,57.74,57.74,1064558.0,
2025-08-28,57.8,58.17,57.36,57.89,636105.0,
2025-08-29,58.0,60.15,57.99,58.93,1080309.0,
2025-09-01,58.84,58.84,57.38,57.56,948525.0,
2025-09-02,57.55,57.85,57.27,57.71,649036.0,
2025-09-03,57.99,58.15,56.41,56.83,714746.0,
2025-09-04,56.82,57.02,56.11,56.55,727436.0,
2025-09-05,56.55,57.11,56.08,56.95,558184.0,
2025-09-08,56.81,57.09,56.37,56.75,487733.0,
2025-09-09,56.81,57.34,56.6,57.05,518911.0,
2025-09-10,56.82,57.21,56.67,56.92,308470.0,
2025-09-11,56.95,57.74,56.65,57.74,595072.0,
2025-09-12,58.03,58.25,56.55,56.73,735376.0,
2025-09-15,56.7,57.04,56.14,56.38,546842.0,
2025-09-16,56.4,56.5,55.55,55.67,685714.0,
2025-09-17,55.71,56.02,55.5,55.62,684652.0,
2025-09-18,55.69,55.72,54.16,54.33,1012074.0,
2025-09-19,54.34,55.05,54.05,54.15,543321.0,
2025-09-22,54.42,54.7,54.05,54.2,374438.0,
2025-09-23,54.08,54.84,53.79,54.07,612961.0,
2025-09-24,54.34,54.8,54.0,54.34,503174.0,
2025-09-25,54.33,54.44,54.08,54.14,514296.0,
2025-09-26,54.07,54.6,53.71,54.27,548622.0,
2025-09-29,54.23,56.37,54.08,55.06,1035110.0,
2025-09-30,54.85,55.25,54.05,54.16,767082.0,
2025-10-09,54.09,54.33,53.3,54.09,824067.0,
2025-10-10,53.78,55.02,53.78,54.59,641465.0,
2025-10-13,53.56,54.38,53.56,54.15,609656.0,
2025-10-14,54.63,55.73,54.57,55.53,1022940.0,
2025-10-15,55.53,57.02,55.35,56.86,837046.0,
2025-10-16,56.73,57.63,56.66,57.07,681478.0,
2025-10-17,57.05,57.53,56.22,56.33,677493.0,
2025-10-20,57.38,57.62,56.5,56.95,526695.0,
2025-10-21,56.98,57.97,56.98,57.13,762200.0,
2025-10-22,57.05,57.55,56.98,57.26,379893.0,
2025-10-23,57.27,57.92,57.14,57.8,503501.0,
2025-10-24,58.14,58.49,57.75,57.88,558242.0,
2025-10-27,58.0,58.39,57.5,57.75,685004.0,
2025-10-28,57.79,58.23,57.62,57.76,491305.0,
2025-10-29,58.6,59.7,58.49,58.95,1044432.0,
2025-10-30,59.3,60.1,58.58,58.65,745713.0,
2025-10-31,58.99,58.99,57.8,57.83,572542.0,
2025-11-03,58.27,58.7,57.86,58.31,411430.0,
2025-11-04,58.35,59.13,58.2,58.94,518126.0,
2025-11-05,58.4,58.84,57.92,58.32,402158.0,
2025-11-06,58.35,59.28,58.34,58.9,547346.0,
2025-11-07,58.78,59.15,58.66,58.89,371910.0,
2025-11-10,58.85,59.4,58.44,59.3,529487.0,
2025-11-11,59.3,59.5,58.81,59.2,362504.0,
2025-11-12,59.3,60.79,59.3,60.03,1490246.0,
2025-11-13,60.29,61.38,60.29,60.88,890187.0,
2025-11-14,60.85,62.27,60.65,60.65,752741.0,
2025-11-17,60.69,61.0,59.46,59.83,560197.0,
2025-11-18,59.67,60.15,59.48,59.62,445712.0,
2025-11-19,59.8,61.12,59.71,60.37,705865.0,
2025-11-20,60.6,61.15,60.03,60.2,394491.0,
2025-11-21,60.0,60.1,58.88,58.91,685580.0,
2025-11-24,59.16,59.2,58.35,58.4,534709.0,
2025-11-25,58.68,59.82,58.23,59.47,487771.0,
2025-11-26,59.66,60.22,59.32,59.78,434693.0,
2025-11-27,59.5,59.73,58.7,59.34,505701.0,
2025-11-28,59.21,59.29,58.51,58.99,433558.0,
2025-12-01,58.91,59.18,58.41,58.63,445804.0,
2025-12-02,58.8,59.4,58.45,58.8,373837.0,
2025-12-03,58.75,59.02,58.15,58.35,335494.0,
2025-12-04,58.35,58.55,58.21,58.55,217664.0,
2025-12-05,58.65,62.2,58.55,61.99,1377948.0,
2025-12-08,62.04,63.8,62.0,63.4,1029979.0,
2025-12-09,63.4,63.69,62.42,62.45,483731.0,
2025-12-10,62.66,63.06,62.13,62.55,448822.0,
2025-12-11,62.8,63.36,62.17,62.53,477963.0,
2025-12-12,62.56,64.09,62.41,63.91,1091760.0,
2025-12-15,63.68,67.44,63.52,67.08,1546643.0,
2025-12-16,66.71,68.11,66.16,67.0,1056821.0,
2025-12-17,67.05,68.63,66.65,68.05,962118.0,
2025-12-18,67.88,68.58,67.59,68.5,563606.0,
2025-12-19,68.15,68.78,67.6,68.75,638476.0,
2025-12-22,68.7,69.27,68.2,68.54,556942.0,
2025-12-23,68.56,70.24,68.35,69.49,765720.0,
2025-12-24,69.17,69.38,68.35,69.03,511320.0,
2025-12-25,69.0,71.98,68.98,70.8,777898.0,
2025-12-26,70.44,71.96,70.43,71.16,657017.0,
2025-12-29,71.0,71.66,69.79,69.88,655665.0,
2025-12-30,69.75,70.23,68.39,68.8,1046674.0,
2025-12-31,68.78,69.23,68.15,68.4,458069.0,
2026-01-05,69.2,73.0,69.2,72.36,1228831.0,
2026-01-06,72.4,74.88,72.4,74.32,1468516.0,
2026-01-07,73.89,74.7,73.29,73.45,919695.0,
2026-01-08,73.37,73.4,69.66,70.38,1685392.0,
2026-01-09,70.6,71.28,68.24,69.0,2063348.0,
2026-01-12,68.9,69.0,67.22,67.55,1851661.0,
2026-01-13,67.8,69.98,67.78,68.2,1502151.0,
2026-01-14,68.35,68.93,66.82,67.0,1431109.0,
2026-01-15,66.9,68.38,66.69,67.41,1066614.0,
2026-01-16,67.6,67.94,65.8,66.33,1356100.0,
2026-01-19,66.28,66.95,65.91,66.3,838681.0,
2026-01-20,66.35,67.77,66.11,66.6,988500.0,
2026-01-21,66.64,67.18,65.65,65.85,935402.0,
2026-01-22,66.13,66.58,64.52,64.8,1143922.0,
2026-01-23,65.2,65.48,63.66,63.9,1407699.0,
2026-01-26,64.0,66.25,63.77,64.14,2013846.0,
2026-01-27,64.31,66.35,64.27,65.31,1508841.0,
2026-01-28,65.87,66.05,64.43,64.75,1992854.0,
2026-01-29,65.03,68.03,64.53,68.0,2755713.0,
2026-01-30,68.01,68.69,66.39,66.75,1603228.0,
2026-02-02,66.35,68.33,65.73,66.02,1354549.0,
2026-02-03,66.9,67.4,65.62,66.58,1033225.0,
2026-02-04,66.45,67.45,66.23,67.4,877403.0,
2026-02-05,67.17,67.99,66.16,67.35,908191.0,
2026-02-06,66.88,67.61,66.42,66.9,749275.0,
2026-02-09,67.45,69.1,67.11,68.7,1021237.0,
2026-02-10,68.71,68.8,67.8,68.19,548735.0,
2026-02-11,68.25,68.68,67.06,67.5,618032.0,
2026-02-12,67.6,67.68,66.35,66.54,646372.0,
2026-02-13,66.15,66.35,65.06,65.29,840772.0,
2026-02-24,65.77,66.25,64.37,64.5,800053.0,
2026-02-25,64.7,65.74,64.7,65.05,683556.0,
2026-02-26,65.5,65.53,63.29,63.5,1036146.0,
